,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
8679,...,empleo destacado,gestor de servicios y operaciones,multijuegos ltda,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-multijuegos-ltda-6ADB7F69C37630DF,...,"cundinamarca, girardot",¡estamos buscando a los mejores! queremos contar con profesionales con tú si te apasiona liderar equipos de trabajo...,hace 2 días
8680,...,...,asesor de servicios buesaco,banco mundo mujer,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-banco-mundo-mujer-AA2E54BAD4199B0F,"4,5","nariño, buesaco","el banco mundo mujer, empresa líder en microfinanzas en el país, requiere tecnologos graduados, estudiantes de vii...",hace 2 días
8682,...,empleo destacado,auxiliar administrativo/a,...,...,...,"antioquia, medellín","importante empresa solicita para sus oficinas personal para laborar de auxiliar administrativo, buscamos jóvenes con o...",hace 2 días
8684,...,empleo destacado,secretario/a,...,...,...,"norte de santander, cúcuta","empresa requiere para equipo de trabajo para laborar de secretario/a, jóvenes proactivos con ganas de aprender y que...",hace 2 días
8685,...,empleo destacado,secretario/a,...,...,...,"antioquia, bello","requerimos para nuestro equipo de trabajo para laborar de secretario/a, jóvenes proactivos con ganas de aprender y que...",hace 2 días
8686,se precisa urgente,empleo destacado,great opportunity! agente call center bilingue tech support b2/c1 two days off,concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","bogotá, d.c., bogotá, d.c.",concentrix está buscando a alguien como tú!!!! ¿tienes un manejo del idioma inglés avanzado? ¿te desenvuelves de...,hace 2 días
8687,...,...,asistente administrativo/a,...,...,...,"cesar, valledupar","solicitamos para nuestras oficinas, personal para laborar como auxiliar administrativo, buscamos jóvenes con o sin...",hace 2 días
8688,...,empleo destacado,"urgente auxiliar de cocina, auxiliar de mesas, steward",...,...,...,"bogotá, d.c., bogotá, d.c.","importante cadena de restaurante requiere de manera urgente auxiliar de restaurante con experiencia minima de 6 meses,...",hace 2 días
8689,...,empleo destacado,auxiliar de cocina y meseras,...,...,...,"bogotá, d.c., bogotá, d.c.",importante cadena de restaurante requiere de manera urgente auxiliar de restaurante con con o sin experiencia auxiliar...,hace 2 días
8690,...,...,vendedor/a temporada,...,...,...,"cesar, valledupar","cadena de tiendas de centro comercial, requiere para sus tiendas vendedor/a (temporada), para la temporada navideña y...",hace 2 días
8691,...,empleo destacado,vendedor/a temporada,...,...,...,"la guajira, riohacha","requerimos para nuestras tiendas de grandes superficies, para su equipo de trabajo vendedor/a (temporada), para la...",hace 2 días
8692,...,...,cajero/a,t&s temservice s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ts-temservice-sas-6A5CE98DE2C370B0,"4,1","valle del cauca, cali","importante empresa esta en búsqueda de personal ,cajero/a, con experiencia comprobada en el mismo cargo, debe tener...",hace 2 días
8693,se precisa urgente,...,asistente de oficina,...,...,...,"nariño, pasto","empresa requiere asistentes de oficina, personal joven bachilleres, con o sin experiencia, conocimientos en manejo de...",hace 2 días
8694,se precisa urgente,...,secretario/a,...,...,...,"santander, bucaramanga","estamos en busca secretario/a, para nuestro equipo de trabajo, jóvenes proactivos con ganas de aprender y que tengan...",hace 2 días
8695,...,empleo destacado,auxiliar de cocina,mision temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-temporal-61A976259EF1887C,"4,3","cundinamarca, chía","importante restaurante de alimentos saludables solicita auxiliar de cocina, bachiller con experiencia minima de 1 año...",hace 2 días
8696,se precisa urgente,empleo destacado,agente call center bilingue b2/c1 // two days off + hiring bonus!!!,concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","bogotá, d.c., bogotá, d.c.",concentrix está buscando a alguien como tú!!!! ¿tienes un manejo del idioma inglés avanzado?¿te desenvuelves de...,hace 2 días
8697,se precisa urgente,empleo destacado,practicante de reclutamiento,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.",postúlate si eres estudiante de carrera profesional administrativa como psicología o administración de empresas y...,hace 2 días
8698,...,empleo destacado,auxiliar punto de venta urgente vivir en plato,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","magdalena, plato",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8700,...,...,ejecutivo de cuenta / comercial canal institucional,...,...,...,"bogotá, d.c., bogotá, d.c.",importante compañía del sector requiere para su equipo de trabajo ejecutivo de cuenta en la ciudad de bogotá con...,hace 2 días
8701,...,empleo destacado,asistente,sinco aseo integral,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sinco-aseo-integral-4012C26FE5A86E59,...,"santander, barrancabermeja","sinco ltda, busca para su equipo de trabajoasistente administrativa, con excelente presentacion personal, dinamica,...",hace 2 días
8702,se precisa urgente,empleo destacado,vendedor/a para rionegro,...,...,...,"antioquia, rionegro","empresa del sector de alimentos ubicada en rionegro requiere personal técnico/a en ventas, servicio al cliente y/o...",hace 2 días
8703,...,...,asesor comercial tigo,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","antioquia, medellín",importante empresa del sector de telecomunicaciones busca para su equipo de trabajo asesor comercial tecnólogo o...,hace 2 días
8705,se precisa urgente,empleo destacado,"administrador, lider, supervisor, jefe",jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","antioquia, medellín",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8706,se precisa urgente,empleo destacado,supervisor de ventas con licencia c2,gi group colombia,https://co.computrabajo.com/gigroupcolombia,...,"risaralda, pereira","empresa líder en servicios de alimentos, se encuentra en búsqueda de supervisor de ventas con licencia c2, técnico o...",hace 2 días
8707,se precisa urgente,empleo destacado,asesor linea de atencion al cliente,reclutapro,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-reclutapro-9142D44A29ABE575,...,"bogotá, d.c., bogotá, d.c.","se requiere personal para trabajar en importante empresa de contac center, experiencia mínima de 3 meses en call...",hace 2 días
8708,...,empleo destacado,asistente administrativo,gi group colombia,https://co.computrabajo.com/gigroupcolombia,...,"risaralda, pereira",importante empresa de alimentos se encuentra en la búsqueda de asistente administrativo que sea una persona pro activa...,hace 2 días
8709,...,...,impulsador/a,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","antioquia, medellín",importante empresa requiere para su equipo de trabajo personal con o sin experiencia para trabajar en servicio al...,hace 2 días
8710,...,empleo destacado,líder de operaciones,testec s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-testec-sa-3497D3F6AB4DBE4C,...,"antioquia, medellín","se requiere profesional en áreas económico-administrativas, ingeniería industrial, producción, productividad, o...",hace 2 días
8713,se precisa urgente,empleo destacado,asesor comercial,teleperformance colombia,https://co.computrabajo.com/teleperformance,"4,3","antioquia, medellín",asesor comercial - cobranzas el salario de esta oferta está sujeto a un contrato de trabajo de pago por horas...,hace 2 días
8714,...,...,técnico de mantenimiento industrial,grupo alianza,https://co.computrabajo.com/grupoalianza,"4,0","antioquia, medellín",importante empresa comercializadora de equipos industriales requiere para su equipo de trabajo técnico de...,hace 2 días
8715,...,...,ejecutivo comercial,atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",¿tienes habilidades comerciales y excelente energía? tu función: importante empresa multinacional en...,hace 2 días
8716,...,...,urgente /asesores de atención al cliente,atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",¡cada día es un nuevo comenzar! somos uno de los cinco mayores proveedores a nivel mundial de servicios de relación...,hace 2 días
8717,...,...,representante telefonico,atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.","si estas en bogota y buscas empleo ¡¡esta es tu oportunidad!! buscamos bachilleres, tecnicos o tecnologos vacantes:...",hace 2 días
8718,se precisa urgente,empleo destacado,analista de radicación y cobro de incapacidades,otacc s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-otacc-sa-8F50C7950CE6BFE9,"4,5","santander, bucaramanga",se requiere tecnólogo o profesional en carreras administrativas que cuente con 1 año de experiencia desempeñando...,hace 2 días
8719,...,...,repuestos de moto,...,...,...,"bogotá, d.c., bogotá, d.c.",¡queremos que seas parte de nuestra empresa! vacante: asesor comercial viajero salario: smmlv + aux transporte +...,hace 2 días
8720,...,...,supervisor comercial,...,...,...,"antioquia, medellín",¡queremos que seas parte de nuestra empresa! vacante: supervisor comercial todas las prestaciones de ley. esto es lo...,hace 2 días
8721,...,...,auxiliar de punto de venta . importante vivir en solo,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","bogotá, d.c., bogotá, d.c.",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8722,...,...,promotor,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","risaralda, pereira",importante empresa dedicada al comercio de útiles escolares requiere para su equipo de trabajo persona para laborar...,hace 2 días
8723,se precisa urgente,...,convocatoria de meseros / cajeros,a & s talento humano s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-as-talento-humano-sas-9E5B05E02FBC14D8,...,"bogotá, d.c., bogotá, d.c.",tienes experiencia como mesero esta es tu oportunidad para vincularte te contamos diferentes ubicados en la zona de...,hace 2 días
8724,...,...,agente de contac center,...,...,...,"antioquia, medellín",se requiere bachiller con experiencia de 6 meses enservicio al cliente para asesorar y responder los diferentes...,hace 2 días
8725,...,...,practicante universitario de ingeniería de procesos/sistemas o afines,grupo uma sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupo-uma-sas-909C697C17885056,...,"antioquia, medellín",acompañamiento en la actualización de información en las herramientas que apoyan a la gestión comercial generadas por...,hace 2 días
8726,...,...,asesor comercial,operaciones contratadas sas,https://co.computrabajo.com/operacionescontratadas,...,"risaralda, pereira","auxiliar de servicio bachiller con 1 año de experiencia, entre 20 - 35 años, se laborara dentro de centro comercial...",hace 2 días
8727,se precisa urgente,empleo destacado,agente de atención al cliente,osnet sas,https://co.computrabajo.com/osnet-sas,...,"bogotá, d.c., bogotá, d.c.","empresa de telecomunicaciones, requiere para su equipo de trabajo representante de servicio al cliente. buscamos...",hace 2 días
8728,...,...,coordinador de planeación transporte,laika,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proyecto-e-sas-1AFEBB85E8C8BD09,...,"bogotá, d.c., bogotá, d.c.",estamos buscando nuestro coordinador de distribución / transporte. esta persona debe ser profesional en carreras como...,hace 2 días
8729,...,...,auxiliar de atención integral,jobandtalent co s a s,https://co.computrabajo.com/jobandtalent,"4,1","valle del cauca, cali",en jobandtalent empleamos a más de 25.000 profesionales en toda colombia y ofrecemos oportunidades de empleo de forma...,hace 2 días
8730,...,empleo destacado,formador automotriz,m&r selectiva,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mr-selectiva-0F466BC8D9838609,"3,6","antioquia, medellín",¿estás interesad@ en desarrollarte profesionalmente en una compañía de proyección y expansión? ¿te gustaría formar...,hace 2 días
8731,se precisa urgente,empleo destacado,gerente de tienda,dollarcity,https://co.computrabajo.com/dollarcityco,...,"bogotá, d.c., bogotá, d.c.","dollarcity se encuentra en búsqueda de gerentes de salas de ventas para suba, que cumpla con los requisitos...",hace 2 días
8732,...,...,aprendiz en cocina,mcdonalds,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mcdonalds-165B7DDC7343279E,"4,3","antioquia, medellín",importante multinacional requiere aprendices en las áreas de servicio al cliente y/o cocina para que hagan sus...,hace 2 días
8733,se precisa urgente,empleo destacado,vendedor tat,avicola nacional avinal,https://co.computrabajo.com/avicolanacional,"4,4","antioquia, el carmen de viboral",misión del cargo: lograr mayor posicionamiento de referencias en los diferentes tiendas al detal que despacha y...,hace 2 días
8734,se precisa urgente,...,call center agent,accedo colombia s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-accedo-colombia-sas-6577D50A12A00028,"4,1","santander, bucaramanga","el mejor call center bilingüe, te invita a que te unas como representante de servicio al cliente. requisitos: - 80% de...",hace 2 días
8735,...,...,auxiliar de enfermería,agencia de empleo comfamiliar risaralda,https://co.computrabajo.com/comfamiliarrisaralda,...,"risaralda, pereira","importante empresa de la región, requiere auxiliar de enfermería - conductor para la ciudad de pereira, risaralda...",hace 2 días
8736,...,empleo destacado,auxiliar de transporte,sio sas solutemp sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sio-sas-solutemp-sas-B50A58046BAC6007,"4,1","bogotá, d.c., bogotá, d.c.","empresa del sector logístico, se encuentra en búsqueda de auxiliares de transporte, para realizar labores de manera...",hace 2 días
8737,se precisa urgente,empleo destacado,conductor licencia de conducción c2 y/o c3,papeles primavera sa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-papeles-primavera-sa--912A1FD831B67220,...,"bogotá, d.c., bogotá, d.c.",reconocida compañía con mas de 36 años de trayectoria en el mercado busca para su equipo logístico conductor con...,hace 2 días
8738,...,...,administrador/a,colección talento,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-naf-naf--433536DF57C45CEC,...,"antioquia, medellín","importante empresa del sector textil de marcas reconocidas como american brands, american eagle, g - star naf naf,...",hace 2 días
8739,...,...,operario de incumabción,...,...,...,"valle del cauca, cartago","la agencia de empleo comfenalco valle en apoyo a una de sus empresas clientes, se encuentra en la búsqueda de...",hace 2 días
8740,se precisa urgente,...,jefes / coordinadores / administradores punto de venta,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","bogotá, d.c., bogotá, d.c.",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8741,...,empleo destacado,vendedores con o sin experiencia (temporada decembrina),tiempos sas,https://co.computrabajo.com/tiempos,"4,3","valle del cauca, cali","¡atención! estamos en busca de asesoras, vendedoras, o promotoras comerciales para vincularse a nuestro equipo, debe...",hace 2 días
8742,...,empleo destacado,vendedores con o sin experiencia (temporada decembrina),tiempos sas,https://co.computrabajo.com/tiempos,"4,3","atlántico, barranquilla","¡atención! estamos en busca de asesoras, vendedoras, o promotoras comerciales para vincularse a nuestro equipo, debe...",hace 2 días
8744,...,...,convocatoria auxiliar de ventas 12 de diciembre,panamericana libreria y papeleria s a,https://co.computrabajo.com/panamericana,"4,3","bogotá, d.c., bogotá, d.c.",recuerda: si aun no has presentado proceso de selección con panamericana; te esperamos!!! se requiere de manera...,hace 2 días
8745,se precisa urgente,...,asesor integral,solventa colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-solventa-colombia-sas-0D46B1FCA3E513DD,...,"bogotá, d.c., bogotá, d.c.","somos una empresa de colocación de micro créditos de forma virtual a través de nuestras plataformas, estamos...",hace 2 días
8747,se precisa urgente,...,asesor comercial tigo,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","antioquia, medellín",importante empresa del sector de telecomunicaciones busca para su equipo de trabajo asesor comercial tecnólogo o...,hace 2 días
8748,...,...,pizzero/a plazoleta de centro comercial en bogotá,domioriente sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-domioriente-sas-5F7F787245740F32,"4,2","bogotá, d.c., bogotá, d.c.",¡te estamos esperando! forma parte de nuestro equipo e intégrate a la marca líder de pizzerías y desempéñate como...,hace 2 días
8749,...,empleo destacado,auxiliar de punto de venta/operador de tienda,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","boyacá, sogamoso",nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los colombianos. nuestro...,hace 2 días
8750,...,...,atención al cliente,grupoedb,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupoedb-5BAF6527713C29A8,...,"antioquia, medellín","importante compañía multinacional busca colaboradores para sus sedes en medellín, colombia, si tienes experiencia en...",hace 2 días
8751,...,empleo destacado,auxiliar de punto de venta/operador de tienda,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","boyacá, duitama",nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los colombianos. nuestro...,hace 2 días
8752,...,...,volantero/a o encuestador,gi group colombia,https://co.computrabajo.com/gigroupcolombia,...,"valle del cauca, cali","importante empresa del sector de servicios, requiere para su equipo de trabajo volantero, con experiencia en reparto...",hace 2 días
8753,...,...,vendedor//1 año experiencia certificada//con vehiculo o moto,productividad empresarial sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-productividad-empresarial-sas-159A8948D2C691D1,"4,2","bogotá, d.c., bogotá, d.c.","importante compañía colombiana que opera en la industria alimenticia, se encuentra en busqueda de vendedor. nivel...",hace 2 días
8754,...,empleo destacado,guarda de seguridad/ vigilante,...,...,...,"antioquia, san carlos","empresa del sector de seguridad ubicada en la vereda jaguas entre san carlos y san rafael, requiere para su equipo de...",hace 2 días
8755,...,...,administrador/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","antioquia, medellín","nos encontramos en la búsqueda de un administrador punto de venta, bachiller con experiencia mínima de 2 años...",hace 2 días
8756,...,empleo destacado,supervisor de tienda,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","santander, barrancabermeja",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8757,...,empleo destacado,supervisor de tienda,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","risaralda, pereira",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8758,...,...,"bachilleres, para primera oportunidad de trabajo asesor call center",telemark spain s.l. sucursal colombia zona franca permanente especial,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-telemark-spain-sl-sucursal-colombia-zona-franca-permanente-especial-7A22A620490D7E0E,"4,1","risaralda, pereira",para personas con sin experiencia si eres recién graduado de bachiller hasta grado 11 y deseas obtener tu primera...,hace 2 días
8759,...,empleo destacado,jefe de tienda/administrador/lider,jerónimo martins colombia sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-jeronimo-martins-colombia-sas-81967659A147CC7A,"4,5","risaralda, pereira",en tiendas ara nuestro propósito es democratizar alimentos de calidad para que estén al alcance de todos los...,hace 2 días
8760,se precisa urgente,empleo destacado,asesores call para fidelización movistar,...,...,...,"risaralda, pereira",abrimos vacante para campaña de fidelizacion_movistar: postularse sólo si posee el siguiente perfil: formación...,hace 2 días
8761,...,...,analista de credito y cartera,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","risaralda, pereira","importante empresa de servicios y telecomunicaciones móviles, requiere para su equipo de trabajo en la ciudad de...",hace 2 días
8762,...,empleo destacado,asesor de ventas,grupo alianza,https://co.computrabajo.com/grupoalianza,"4,0","cundinamarca, cajicá","importante empresa importadora y comercializadora alfombras, tapetes, pisos laminados y accesorios con 65 años en el...",hace 2 días
8763,...,...,conductores repartidores con c2 o c3 /urgente,activos s a s,https://co.computrabajo.com/activos,"4,2","antioquia, medellín","importante empresa del sector consumo requiere conductores con experiencia en manejo de vehículos con sistema npr,...",hace 2 días
8764,...,empleo destacado,convocatoria guarda de seguridad con experiencia,honor y laurel,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-honor-y-laurel-1E7E54D77EFC00EC,"4,4","bogotá, d.c., bogotá, d.c.","reconocida empresa del sector seguridad requiere personal masculino para su equipo de trabajo que vivan en cota,...",hace 2 días
8765,se precisa urgente,empleo destacado,asesores cobranza call center urgente,activos s a s,https://co.computrabajo.com/activos,"4,2","bogotá, d.c., bogotá, d.c.",urgente !!! importante empresa esta en la búsqueda de asesores cobranza con1 año de experiencia en cobranzas de dudoso...,hace 2 días
8766,...,...,"asesor bilingüe b2 salario promedio $3.200.000 + bono de contratación , no requiere exp",atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",¡trabaja con nosotros! únete al mejor equipo de trabajo haciendo parte de atento s.a. como asesor bilingüe en el área...,hace 2 días
8767,...,...,"campaña chat y llamadas, agente bilingüe b2 salario aproximado $3.100.000",atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.",que esperas para ser parte del mejor team? si tienes un buen dominio de inglés esta oferta es para ti : *social...,hace 2 días
8768,...,...,mercaderista,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","tolima, ibagué","importante empresa dedicada al diseño, fabricación y comercialización de muebles modulares, requiere para su equipo de...",hace 2 días
8769,...,...,mercaderista,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","meta, villavicencio","importante empresa dedicada al diseño, fabricación y comercialización de muebles modulares, requiere para su equipo de...",hace 2 días
8770,...,empleo destacado,asesor comercial punto de venta retail,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","bogotá, d.c., bogotá, d.c.",importante marca de ropa se encuentra en búsqueda de asesoras comerciales para nuestras tienda en la ciudad de bogotá...,hace 2 días
8771,...,empleo destacado,operari@s de parqueadero con licencia de conducción,t-employ sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-temploy-sas-4960173F35722C95,"4,2","bogotá, d.c., bogotá, d.c.",importante empresa del sector de parqueaderos requiere de manera urgente para su equipo operari@s con licencia de...,hace 2 días
8772,...,empleo destacado,motorizado con o sin experiencia,nases est,https://co.computrabajo.com/nasesest,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa del sector se encuentra en búsqueda de domiciliarios con bachiller académico. indispensable que la...,hace 2 días
8773,...,...,motorizado con o sin experiencia,nases est,https://co.computrabajo.com/nasesest,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa del sector se encuentra en búsqueda de domiciliarios con bachiller académico. indispensable que la...,hace 2 días
8774,...,...,asesor comercial ejecutivo,t-employ sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-temploy-sas-4960173F35722C95,"4,2","bogotá, d.c., bogotá, d.c.","estamos en busca deprofesional o tecnólogo en carreras administrativas, comerciales o de servicio al cliente con...",hace 2 días
8776,...,empleo destacado,mesera para casino,t-employ sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-temploy-sas-4960173F35722C95,"4,2","cundinamarca, chía","¿ quieres terminar el 2022 con un excelente empleo ? si cuentas con experiencia en servicio y atención al cliente, !...",hace 2 días
8777,...,...,analista de ordenes de compra y devoluciones,...,...,...,"bogotá, d.c., bogotá, d.c.",importante laboratorio farmaceutico requiere analista de operaciones de servicios. profesional o estudiante de...,hace 2 días
8778,se precisa urgente,...,analista customer service,...,...,...,"bogotá, d.c., bogotá, d.c.",importante laboratorio farmaceutico requiere analista de operaciones de servicios. profesional o estudiante de...,hace 2 días
8779,...,...,promotor/mesero,grupo c b c s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-grupo-c-b-c-sas-CFD13139A3323135,"4,1","bogotá, d.c., bogotá, d.c.",en grupo cbc s.a.s. buscamos personas apasionadas y comprometidas con su labor para que hagan parte del mejor equipo...,hace 2 días
8780,...,empleo destacado,ejecutivo de vinculaciones,fullcarga colombia s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fullcarga-colombia-sa--A1729AD7F410BEC8,...,"bogotá, d.c., bogotá, d.c.",somos una facilitadora de pagos que tiene como misión elevar la competitividad del pequeño negocio promoviendo la...,hace 2 días
8781,...,...,auxiliar de enfermeria,espacio y mercadeo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-espacio-y-mercadeo-sas-991CD8400E7170D4,"4,0","bogotá, d.c., bogotá, d.c.",importante clinica de belleza requiere para su equipo de trabajo auxiliares de enfermeria tecnicas con 3 añosde...,hace 2 días
8782,...,...,auxiliar de aseo,compass group service colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-compass-group-service-colombia-03C7CA926170B2D5,"4,2","cundinamarca, cajicá",reconocida multinacional requiere para su equipo de trabajo auxiliar de aseo. para ejecutar labores de limpieza y...,hace 2 días
8783,se precisa urgente,empleo destacado,líder técnico maquinaria agrícola,...,...,...,"santander, bucaramanga",buscamos el mejor talento para la ciudad de bucaramanga; en donde su misión será posicionar la línea de maquinaria...,hace 2 días
8784,se precisa urgente,empleo destacado,guarda de seguridad con 1 año experiencia,seguridad oncor ltda.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-seguridad-oncor-ltda-965CF0701F6397C5,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa de seguridad privada con 29 años de trayectoria, se encuentra en búsqueda de personalpara laborar...",hace 2 días
8785,...,...,auxiliar de recursos humanos,...,...,...,"cundinamarca, mosquera",importante empresa del sector transporte requiere s auxiliar de recursos humanos con experiencia certificada y...,hace 2 días
8786,...,empleo destacado,promotor/a asesor de venta,productividad empresarial sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-productividad-empresarial-sas-159A8948D2C691D1,"4,2","risaralda, pereira","¡necesitamos tu talento en ventas! importante optica del país, se encuentra en busqueda de asesores comerciales para...",hace 2 días
8787,...,empleo destacado,mercaderista canal tradicional,...,...,...,"norte de santander, cúcuta","empresa importadora de electrodomesticos menor y productos para el hogar, requiere tecnico con 1 año de experiencia en...",hace 2 días
8788,...,...,asesor/a de ventastecnología // videojuegos para barranquilla,...,...,...,"atlántico, barranquilla","empresa comercializadora de video juegos, consolas y equipos electrónicos requiere gestor comercial con experiencia...",hace 2 días
8789,...,...,atención al cliente / importante eps nacional,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.","¿quieres ser parte de nuestro equipo, para una importante eps a nivel nacional? nuestro sector contact center bpo a...",hace 2 días
8790,...,...,asesor comercial,hogar y moda,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-hogar-y-moda--7BA16FDF9FE43AD9,"4,2","antioquia, la unión","somos una organización centrada en las personas, con un propósito superior de mejorar la calidad de vida de nuestros...",hace 2 días
8791,...,empleo destacado,coordinador técnico,...,...,...,"risaralda, pereira",estamos en la búsqueda de un tecnólogo o profesional en electrónica con experiencia mínima de 2 años en coordinación...,hace 2 días
8792,...,...,analista calidad w 4265,outsourcing servicios informaticos s a outsourcing s a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-outsourcing-contact-center-E8B4C78F158F6B62,"4,3","bogotá, d.c., bogotá, d.c.","realizar ejecución, control y seguimiento al cumplimiento de los indicadores de gestión establecidos, garantizando la...",hace 2 días
8793,se precisa urgente,empleo destacado,reconocida multinacional requiere supervisor de operaciones,...,...,...,"antioquia, medellín","importante empresa del sector del bpo está en búsqueda de supervisor, que tenga deseos de crecimiento y aprendizaje....",hace 2 días
