,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
7194,...,...,auxiliar de cuartos frios,colombina s.a.,https://co.computrabajo.com/colombina,"4,4","tolima, ibagué","se requiere personal bachiller o estudiante de carreras técnicas de logística o afines, con experiencia en manejo de...",hace 6 días
7195,...,empleo destacado,auxiliar gestión documental,comfenalco antioquia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-comfenalco-antioquia-F487CEF83BFB9256,"4,6","antioquia, medellín","estamos en la búsqueda de técnicos en archivística, gestión documental, o sistemas de información, si tienes...",hace 6 días
7196,se precisa urgente,empleo destacado,auxiliar de cargue y descargue,conalta de occidente,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-conalta-de-occidente--AF3966B21C333159,"4,1","valle del cauca, palmira",se requiere braceros supernumerariospara realizar funciones de cargue y descargue de producto terminado. importante...,hace 6 días
7197,...,empleo destacado,asistente de operaciones,...,...,...,"bogotá, d.c., bogotá, d.c.",importante compañía del sector del entretenimiento se encuentra en búsqueda de profesional bilingüe en administración...,hace 6 días
7198,se precisa urgente,empleo destacado,auxiliar de vehiculo,...,...,...,"antioquia, medellín",empresa del sector comercial requiere auxiliar de vehículo con formación mínima de bachiller con 6 meses de...,hace 6 días
7199,...,...,cajero recepcionista medellín para empresa de mensajería,inter rapidisimo s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-inter-rapidisimo-sa-DA898F7647874EE9,"4,2","antioquia, medellín",en interrapidisimo ¡seguimos creciendo! es tu oportunidad de pertenecer a una de las empresas con mayor crecimiento y...,hace 6 días
7200,...,...,auxiliar de pqrs,inter rapidisimo s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-inter-rapidisimo-sa-DA898F7647874EE9,"4,2","bogotá, d.c., bogotá, d.c.","en inter rapidísimo buscamos el mejor talento, para ser parte de nuestra red logística. cargo: auxiliar backoffice...",hace 6 días
7201,se precisa urgente,empleo destacado,auxiliar de despachos inhouse,tcc,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tcc--1A114FDC9D8CC2EA,"4,4","cundinamarca, tenjo","grupo logístico tcc, se encuentra en la búsqueda de un auxiliar de despachos in house para el negocio de transporte...",hace 6 días
7202,...,...,supervisor de puntos de venta,juegos y apuestas la perla,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-juegos-y-apuestas-la-perla-AD532658F65B1354,...,"santander, barrancabermeja","buscamos tecnólogo en carreras comerciales, con experiencia en manejo de personal. dentro de sus funciones se...",hace 6 días
7203,...,empleo destacado,administrador para punto de venta en cúcuta,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","norte de santander, cúcuta",importante empresa del sector solicita en su equipo de trabajo un administrador para punto de venta con la finalidad...,hace 6 días
7204,se precisa urgente,empleo destacado,analista soporte 1.5,flag soluciones,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-flag-soluciones-28DEF6EB0B9D183F,...,"antioquia, medellín","soporte sap nivel 1.5, con conocimientos mysap erp en los módulos de mm, sd, pm, ps, co, rh, fi, tr, am,...",hace 6 días
7205,...,empleo destacado,conductor regional,land fast s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-land-fast-sa-B2D61FC87DC82048,"4,0","valle del cauca, yumbo",gran oportunidad laboral en importante empresa delogísticadesea incorporar a su equipo de trabajo un conductor...,hace 6 días
7206,...,...,analista hse,almacenadores y comercio exterior s.a. (alcomex),https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-almacenadores-y-comercio-exterior-sa-alcomex-3EFC690402CD8D7F,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa de comercio exterior y logística integral, está en busca de analista hse encargado (a) de realizar...",hace 6 días
7207,...,...,analista de inventarios,pinturas y yesos s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-pinturas-y-yesos-sa-02DF0C35D94906BD,"4,2","antioquia, medellín","empresa que pertenece al sector de la construcción y ferretería requiere técnico o tecnólogo en logística, con...",hace 6 días
7208,...,...,auxiliar de almacén,...,...,...,"archipiélago de san andrés, providencia y santa catalina, san andrés",importante empresa del sector logístico requiere para su equipo de trabajo bachiller para el cargo de auxiliar de...,hace 6 días
7209,...,...,asesor comercial,contrate sa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-contrate-sa-E99E2F5828572D3A,"4,1","antioquia, rionegro","empresa dedicada a la comercialización de productos agrícolas y servicios veterinarios, busca para su equipo de...",hace 6 días
7210,se precisa urgente,empleo destacado,operario (a),...,...,...,"antioquia, medellín","empresa líder en sistemas electrónicos de seguridad y parqueaderos automatizados, requiere operarios de parqueadero,...",hace 6 días
7211,...,...,bodeguero/a,...,...,...,"risaralda, pereira","técnico o tecnólogoenlogística y almacenamientocon experiencia de 2 años en cargos similares; manejo de inventarios,...",hace 6 días
7212,...,...,asesor comercial en agente de carga internacional,sunrise cargo s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-sunrise-cargo-schenker-colombia-8F643D7B35999CB4,...,"bogotá, d.c., bogotá, d.c.","somos sunrise cargo, el agente más eficiente dentro de la red mundial schenker. nos encontramos en la búsqueda de...",hace 6 días
7213,se precisa urgente,empleo destacado,auxiliar de almacén o de bodega experiencia en almacenamiento,edemco,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-edemco-4A970EE6475C6B55,"4,3","antioquia, medellín","edemco, importante empresa del sector de la construcción requiere para su equipo de trabajo en medellín un auxiliar de...",hace 6 días
7214,...,...,auxiliar de camioneta pxp,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","risaralda, pereira",importante empresa del sector logístico de entrega de mercancías en la ciudad de pereira está buscando hombres...,hace 6 días
7215,...,empleo destacado,analista de compras,...,...,...,"atlántico, barranquilla","técnicos , tecnólogos o profesionales recién egresados con experiencia mínima de 1 año en cargos similares o de...",hace 6 días
7216,...,...,jefe almacen,tprotec sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-tprotec-sas-E9F3DF6C3556B841,"4,0","antioquia, medellín","se requiere jefe almacen con experiencia en área de almacen, logistica,para empresa del sector de maquinaria amarilla ...",hace 6 días
7217,se precisa urgente,empleo destacado,analista/coordinador de inventarios,gi group colombia,https://co.computrabajo.com/gigroupcolombia,...,"bogotá, d.c., bogotá, d.c.","importante empresa de colchones, ubicada en localidad de kennedy requiere para su equipo de trabajo, analista /...",hace 7 días
7218,...,...,analista supernumerario,ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","cauca, puerto tejada",reconocida empresa del sector requiere persona capacitada para desarrollar las siguientes funciones: apoyar los...,hace 7 días
7219,...,...,convocatoria mensajeros o courreir moto,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","valle del cauca, cali",importante empresa del sector logístico requiere para su empresa mensajero con motoy documentación al día encargado...,hace 7 días
7220,...,...,auxiliar de ruta,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","valle del cauca, cali","importante empresa del sector logístico, requiere auxiliares de ruta o camioneta con estudio de bachiller, con o sin...",hace 7 días
7221,...,...,asesor comercial externo con moto,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","bolívar, cartagena de indias","importante empresa del sector de alimentos bachiller, técnico y/o tecnólogo en mercadeo, gestión de ventas y/o...",hace 7 días
7222,...,empleo destacado,auxiliar camioneta o auxiliar de ruta o vendedor tat o mensajero con experiencia certificada,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","bogotá, d.c., bogotá, d.c.","importante empresa del sector logístico requiere personal masculino con urgencia para su equipo de trabajo, para el...",hace 7 días
7223,...,...,auxiliar de ruta recoleccion y distribucion domiciliario,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","antioquia, guarne",importante empresa del sector logístico solicita personal para el cargo de auxiliar de vehículo encargado de la...,hace 7 días
7224,...,...,auxiliar de bodega,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","antioquia, guarne",importante empresa del sector requiere para su equipo de trabajo auxiliar logístico con mínimo 6 meses de experiencia...,hace 7 días
7231,...,...,auxiliar de bodega e inventarios,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","cundinamarca, funza","quieres hacer parte de un excelente equipo de trabajo, tienes experiencia como auxiliar de bodega y disponibilidad de...",hace 7 días
7232,...,empleo destacado,conductor de furgón con licencia c1 o c2,...,...,...,"valle del cauca, cali",la agencia pública de empleo en apoyo a una de sus empresas clientes quienes requieren contratar un conductor de...,hace 7 días
7233,...,empleo destacado,auxiliar de cargue y descargue para cali con moto,...,...,...,"valle del cauca, cali",la agencia pública de empleo en apoyo a una de sus empresas clientes quienes requieren contratar un auxiliar decargue...,hace 7 días
7234,...,...,asesor call center bilingüe,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.","estamos en la búsqueda de agentes bilingües para una empresa del área logística, encargado de brindar apoyo en el...",hace 7 días
7235,...,...,asesor comercial con moto cúcuta,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","norte de santander, cúcuta","importante empresa del sector de logistica y tranpsorte, requiere vincular asesor comercial con moto, tecnologo o...",hace 7 días
7236,...,...,auxiliares de bodega con moto cúcuta,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","norte de santander, cúcuta","importante empresa del sector de logistica y transporte de mercancias puerta a puerta, requiere vincular caballeros,...",hace 7 días
7237,...,...,conductor c1 c2,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","valle del cauca, cali",importante empresa de ingenieria requiere conductor con experiencia minima de 1 año en empresas del sector logistico...,hace 7 días
7238,...,empleo destacado,auxiliar de almacenamiento e inventario,proservis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proservis-1A71DB701224A077,"4,2","valle del cauca, cali","buscamos personal mixto con experiencia en el sector logístico aux de bodega, inventarios, cargue y descargue, manejo...",hace 7 días
7239,...,...,analista,eficacia,https://co.computrabajo.com/eficacia,"4,4","bogotá, d.c., bogotá, d.c.","importante organización con 15 años de experiencia en comercialización y venta de tableros aglomerados, se encuentra...",hace 7 días
7240,...,...,auxiliar de ruta,...,...,...,"antioquia, medellín",tenemos una oferta laboral para ti! importante empresa de logística y mensajería se encuentra en la búsqueda de un...,hace 7 días
7241,...,...,aprendiz etapa productiva,mision temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-temporal-61A976259EF1887C,"4,3","bogotá, d.c., bogotá, d.c.",apoyo como estudiante ( no profesional) al área de nóminaen la logística de sus procesos y depuración de bases de...,hace 7 días
7242,se precisa urgente,empleo destacado,gran convocatoria auxiliares de bodega,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa del sector logistico con presencia a nivel nacional requiere bachilleres graduados para desempeñar...,hace 7 días
7243,...,...,auxiliar de bodega,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","risaralda, pereira","importante comercializadora de materiales para construcción, ferreteria y madera requiere personal con el siguiente...",hace 7 días
7244,...,...,montacarguista,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","cundinamarca, tocancipá",tocancipá empresa dedicada al sector logístico requiere bachiller con dos años de experiencia certificada como...,hace 7 días
7245,...,...,auxiliar de bodega,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","santander, bucaramanga","importante comercializadora de materiales para construcción, ferreteria y madera requiere personal con el siguiente...",hace 7 días
7246,...,...,gran convocatoria laboral auxiliares de bodega,hq5 s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-hq5-sas-46A903EA03D428B3,"3,5","valle del cauca, yumbo","empresa logística con operación a nivel nacional solicita personas con experiencia en : producción, bodega,...",hace 7 días
7247,...,...,supervisor/a,summar temporales sas,https://co.computrabajo.com/summar,"4,2","bolívar, cartagena de indias","importante empresa de temporal requiere para su equipo de trabajo un especialista de servicio, profesional en carrera...",hace 7 días
7248,...,...,auxiliar administrativo área de mmto locativo curso coord alturas vigente,ocupar temporales s.a.,https://co.computrabajo.com/ocupartemporales,"4,2","valle del cauca, cali","inmobiliaria ubicada al norte de cali, requiere técnico o tecnólogo en obras civiles o construcción, preferiblemente...",hace 7 días
7249,...,...,operario de montacargua,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","cundinamarca, tocancipá",empresa dedicada al sector logístico requiere bachiller con dos años de experiencia certificada como montacarguistas...,hace 7 días
7250,...,...,servicios generales,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","antioquia, medellín","ejecutar actividades de apoyo logístico, aseo, limpieza y orden de las instalaciones en las diferentes sedes de la...",hace 7 días
7251,...,...,almacenista de materias primas,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","antioquia, sabaneta","importante empresa del sector textil, ubicada en sabaneta, solicita técnico o tecnólogo en logística, almacenamiento o...",hace 7 días
7252,...,...,auxiliar de despacho,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","antioquia, itagüí",importante empresa ubicada en el sur requiere para su equipo de trabajo un auxiliar logistico que sea tecnico o...,hace 7 días
7254,...,...,profesional de planeación,agencia de empleo de colsubsidio,https://co.computrabajo.com/caja-colombiana-de-subsidio-familiar-colsubsidio-,...,"cundinamarca, funza","importante empresa del sector manufactura, requiere para su equipo de trabajo profesionales en administración,...",hace 7 días
7255,...,empleo destacado,operarios de produccion giron,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","santander, girón","importante empresa requiere personal con experiencia y conocimiento en plomería, inventarios, logística, recepción y...",hace 7 días
7256,...,...,auxiliar administrativo de produccion / tocancipá,activos s a s,https://co.computrabajo.com/activos,"4,2","cundinamarca, tocancipá",compañía del sector industrial ubicada en tocancipá con más de 35 años en el mercado requiere para su equipo de...,hace 7 días
7257,se precisa urgente,empleo destacado,auxiliar,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","valle del cauca, cali",- nivel academico: bachiller o tecnico en logistica. - experiencia: minimo 1 año continuo y certificable en picking y...,hace 7 días
7258,...,...,auxiliar de logsitca en despacho,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","antioquia, medellín",importante empresa ubicada en el sur requiere para su equipo de trabajo un auxiliar logistico que sea tecnico o...,hace 7 días
7259,...,...,auxiliar de bodega,soluciones inmediatas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-soluciones-inmediatas--80278A6F3F0B3BB3,"4,2","bogotá, d.c., bogotá, d.c.",estamos en busqueda de personal como tu hombre bachiller con excelente actitud y que este interesado en estabilidad...,hace 7 días
7260,...,...,auxiliar de seguridad,...,...,...,"antioquia, medellín",importante empresa del sector logístico requiere para su equipo de trabajo auxiliar de seguridad con minimo 1 año de...,hace 7 días
7261,...,...,auxiliar de entrega/ ruta / transporte,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","antioquia, medellín",importante empresa del sector logístico solicita personal para el cargo de auxiliar de vehículo encargado de la...,hace 7 días
7262,...,...,coordinador/a de almacén,...,...,...,"antioquia, medellín","empresa del sector metalmecánica, requiere personal con formación tecnológica o profesionalen logística o producción...",hace 7 días
7263,...,...,auxiliar de seguridad,...,...,...,"antioquia, girardota",importante empresa del sector logístico requiere para su equipo de trabajo auxiliar de seguridad con minimo 1 año de...,hace 7 días
7264,...,...,auxiliar de admisiones,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","magdalena, santa marta",importante empresa del sector salud requiere para su equipo de trabajo auxiliar de admisiones con el objetivo de...,hace 7 días
7265,se precisa urgente,empleo destacado,operario maquina/ zona sur,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","bogotá, d.c., bogotá, d.c.",estamos buscando un talento como el tuyo: importante empresa del sector madera requiere para su equipo de trabajo...,hace 7 días
7266,...,empleo destacado,auxiliar de bodega,proservis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proservis-1A71DB701224A077,"4,2","antioquia, medellín",¿buscas empleo? esta vacante es para ti importante empresa del sector requiere para su equipo de trabajo auxiliar de...,hace 7 días
7267,...,empleo destacado,auxiliar de trafico con moto,...,...,...,"valle del cauca, cali","la agencia de empleo comfenalco valle en apoyo a una de sus empresas clientes, se encuentra en la búsqueda de un...",hace 7 días
7268,...,...,cajero/a / auxiliar de almacén,listos,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-listos-17512837BA7BC1F4,"4,3","antioquia, medellín",¡en listos te estamos buscando! importante empresa del sector se encuentra en búsqueda de cajero/a / auxiliar de...,hace 7 días
7269,...,...,mensajero/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","bogotá, d.c., bogotá, d.c.",importante multinacional del sector logístico está en la búsqueda de mensajero con moto modelo 2020 en adelante con...,hace 7 días
7270,...,empleo destacado,auxiliar de inventarios y almacén,gente util s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-gente-util-sa-EC1BB2AE8DDC6DF6,"4,4","santander, bucaramanga",importante empresa del sector industrial y de manufactura requiere en su equipo de trabajo auxiliar de inventarios....,hace 7 días
7271,...,...,operario de montacargas,organización servicios y asesorias s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-y-asesorias-sas-0330A167A59B45C0,"4,2","valle del cauca, yumbo","importante empresa requiere operario de montacargas, debe serbachiller académicoy contar con mínimo 1 año de...",hace 7 días
7273,...,...,almacenista por temporalidad de 3 meses,proservis,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proservis-1A71DB701224A077,"4,2","valle del cauca, cali",importante empresa de yumbo está en la búsqueda de almacenista con 2 años de experiencia en el cargo para realizar la...,hace 7 días
7275,...,...,auxiliar de inventario,eficol sas,https://co.computrabajo.com/eficol,...,"valle del cauca, cali",importante empresa del sector logístico requiere técnicos en logística con experiencia de 1 año realizando funciones:...,hace 7 días
7276,se precisa urgente,empleo destacado,asistente de comercio exterior,proyección laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-proyeccion-laboral-0AC901B3CFF20E71,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa del sector automotriz requiere de profesional en comercio exterior, con experiencia en manejo de...",hace 7 días
7277,se precisa urgente,empleo destacado,auxiliar de mantenimiento eventual,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante hotel de la ciudad de medellín requiere para su equipo de trabajo auxiliar de mantenimiento eventual con...,hace 7 días
7278,...,empleo destacado,montacarguista eléctrico,activos s a s,https://co.computrabajo.com/activos,"4,2","valle del cauca, cali",importante empresa del sector logístico ubicada en acopi yumbo está en búsqueda de 1 operador de montacarga eléctrica...,hace 7 días
7279,...,empleo destacado,auxiliar de bodega por temporada,colombiana de comercio corbeta s.a. /alkosto,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-colombiana-de-comercio-corbeta-sa-59DAE936A5B4E8C5,"4,5","meta, villavicencio",¡en alkosto buscamos al mejor auxiliar de bodega//logístico! esta persona debe ser técnico o tecnólogo en logística...,hace 7 días
7280,se precisa urgente,empleo destacado,técnico tecnólogo en electrónica,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante empresa requiere auxiliar de soporte técnico o tecnólogo en electrónica con 6 mese de experiencia en...,hace 7 días
7281,se precisa urgente,empleo destacado,auxiliar de soporte,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante empresa requiere auxiliar de soporte técnico o tecnólogo en electrónica con 6 mese de experiencia en...,hace 7 días
7282,...,...,analista importaciones y exportaciones,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","antioquia, itagüí","importante empresa requiereanalista logística y compras internacionales, experiencia 2 años en el cargo. sus...",hace 7 días
7283,...,empleo destacado,auxiliar de ruta asesor tat mercaderista,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","bogotá, d.c., bogotá, d.c.",importante empresa líder en el sector logístico requiere para su equipo de trabajo personal bachiller con mínimo un...,hace 7 días
7284,...,...,fs00205 analista de inventarios sector metalmecánico aceros,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","antioquia, medellín","grupo fesa requiere tecnico o tecnologo en logistica, administración o afines con experiencia minima de 1 año en...",hace 7 días
7285,...,...,fs00196 supervisor de inventarios sector metalmecánico aceros,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","valle del cauca, cali","grupo fesa requiere tecnológicaen carreras administrativas, logística, inventarios o afines con experiencia mínima de...",hace 7 días
7286,...,empleo destacado,operarios de producción aux operativos o cargos afines presentate,nexarte servicios temporales s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nexarte-servicios-temporales-sa-584B486BED116B1E,"4,2","bogotá, d.c., bogotá, d.c.","ojo contratación inmediata - importante multinacional de alimentos requiere 150 operari@s de prodcucción, logisticos o...",hace 7 días
7287,...,empleo destacado,conductor,hasper logistic,https://co.computrabajo.com/hasper-logistic-,...,"antioquia, medellín",importante empresa dedica a prestar servicios logisticos requiere para su equipo de trabajo conductor con licencia c2....,hace 7 días
7288,...,...,coordinador de recursos físicos compras y mantenimiento,...,...,...,"bogotá, d.c., bogotá, d.c.","objetivo del cargo: realizar la gestión integral del proceso de gestión de recursos físicos, en relación con las...",hace 7 días
7289,...,empleo destacado,asesor comercial con excelentes comisiones,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","valle del cauca, cali",reconocida empresa del sector requiere para su equipo un auxiliar comercial con las funciones de atender los clientes...,hace 7 días
7290,...,...,auxiliar de bodega,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","huila, pitalito",empresa del sector logistico requiere bachiller con experiencia de 6 meses en manejo de bodega para la ciudad de...,hace 7 días
7291,...,...,fs00213 operario de empaque producción,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","cundinamarca, tocancipá","grupo fesa requiere personal bachiller, con experiencia mínima de 6 meses en cargos afines como operario de empaque...",hace 7 días
7292,...,...,fs00212 operario de empaque producción con moto,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","cundinamarca, tocancipá","grupo fesa requiere personal bachiller, con experiencia mínima de 6 meses en cargos afines como operario de empaque...",hace 7 días
7293,...,...,fs00193 despachador con experiencia en planta de producción metalmecánica,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","antioquia, medellín","grupo fesa requiere personal bachiller con experiencia mínima de de 6 meses en despachos, logística, cargue y...",hace 7 días
7294,...,...,fs00193 operario de despachos con experiencia en plantas de producción industrial,fesa servicios sociedad por acciones simplificada s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-fesa-servicios-sociedad-por-acciones-simplificada-sas-642304559BB3DA36,"4,4","antioquia, medellín","grupo fesa requiere personal bachiller con experiencia mínima de 6 meses en despachos, logística, cargue y descargue,...",hace 7 días
7295,...,...,conductor bogotá recolección y distribución,surenvios sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-surenvios-sas-8C8661338D20AFA7,"4,0","bogotá, d.c., bogotá, d.c.",reconocida empresa del sector transporte de carga y logística requiere persona bachiller con alto sentido de...,hace 7 días
7296,...,empleo destacado,coordinador it,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa del sector requiere en su equipo de trabajo coordinador it con formación profesional ingeniero de...,hace 7 días
7297,...,...,supervisor de operaciones cali,central parking system colombia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-central-parking-system-colombia-sas-A08CC0CD36829481,"4,2","valle del cauca, cali",reconocida empresa de parqueaderos requiere para su equipo de trabajo personal para desempeñar el cargo de supervisor...,hace 7 días
7298,...,empleo destacado,auxiliar de bodega,socoltecsas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-socoltecsas-AAC144EE0ABD27B4,"4,3","santander, bucaramanga",importante empresa de telecomunicaciones se encuentra en búsqueda de auxiliar de bodega que cuente con experiencia de...,hace 7 días
7299,...,...,auxiliar calidad / validación producto terminado,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","cundinamarca, tocancipá","reconocida empresa del sector logístico requiere analistas de calidad, regente de farmacia, preferiblemente...",hace 7 días
7300,...,...,auxiliar de bodega en punto de servicio,envia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-envia-mercancia-y-mensajeria-colvanes-sas-96A2767681ABFACB,"4,3","antioquia, medellín",importante empresa del sector de transporte y logística esta buscando para su equipo de trabajo operador de punto que...,hace 7 días
7301,...,...,mensajero/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","bogotá, d.c., bogotá, d.c.",importante multinacional del sector logístico está en la búsqueda de mensajero con moto modelo 2017 en adelante con...,hace 7 días
7302,...,...,auxiliar floristería sin experiencia,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","bogotá, d.c., bogotá, d.c.",importante cementerio ubicado al norte de la ciudad requiere auxiliar de floristeria con experiencia en elaboración de...,hace 7 días
7303,...,...,supervisor comercial puntos de venta,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","antioquia, medellín","empresa avícola de consumo masivo a nivel nacional,se encuentra en búsqueda de tecnólogo o profesional en...",hace 7 días
